incident_number,call_type,call_type_group,call_time,Street,call_origin,mental_health,drug_related,dv_related,alcohol_related,Area,AreaName,Latitude,Longitude,Hour,DayOfWeek
19BU018638,Traffic,Motor Vehicle,8/26/19 11:12,S Willard St / Chittenden Dr,Phone,0,0,0,0,E,SouthEnd,44.46590809,-73.20770395,11:00 AM,Monday
19BU018639,Domestic Disturbance,Domestic,8/26/19 11:12,NA,Phone,0,0,1,0,B,OldNorthEnd,NA,NA,11:00 AM,Monday
19BU018640,Foot Patrol,Public Service,8/26/19 11:15,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.51256535,-73.24942927,11:00 AM,Monday
19BU018641,Traffic,Motor Vehicle,8/26/19 11:32,St Paul St / Catherine St,Phone,0,0,0,0,E,SouthEnd,44.4657334,-73.20816703,11:00 AM,Monday
19BU018642,Assist - Public,Public Service,8/26/19 11:54,Shelburne Rd,Phone,0,0,0,0,E,SouthEnd,44.45075227,-73.21099294,11:00 AM,Monday
19BU018643,Foot Patrol,Public Service,8/26/19 11:58,Battery Park,Phone,0,0,0,0,B,OldNorthEnd,44.47965207,-73.22014146,11:00 AM,Monday
19BU018644,Trespass,Other,8/26/19 12:06,Pearl St,Phone,0,0,0,0,B,OldNorthEnd,44.4792194,-73.21165686,12:00 PM,Monday
19BU018645,Accident - Non-Investigated,Motor Vehicle,8/26/19 12:09,N Winooski Ave/North St,Phone,0,0,0,0,B,OldNorthEnd,44.4862695,-73.21145414,12:00 PM,Monday
19BU018646,Traffic,Motor Vehicle,8/26/19 12:26,St Paul St/Catherine St,Phone,0,0,0,0,E,SouthEnd,44.46534381,-73.21021587,12:00 PM,Monday
19BU018647,Ordinance Violation - Other,Quality of Life,8/26/19 12:38,Church St / Main St,Phone,0,0,0,1,D,Downtown,44.47611073,-73.21366679,12:00 PM,Monday
19BU018648,Mental Health Issue,Public Service,8/26/19 12:43,N Winooski Ave/Pearl St,911,1,0,0,0,B,OldNorthEnd,44.47966297,-73.21174976,12:00 PM,Monday
19BU018649,Foot Patrol,Public Service,8/26/19 12:47,Institute Rd,Officer/Radio,0,0,0,0,Airport,NewNorthEnd,44.49656546,-73.23351384,12:00 PM,Monday
19BU018650,Larceny - from Building,Property,8/26/19 12:50,Cherry St,Phone,0,0,0,0,D,Downtown,44.48133779,-73.21528321,12:00 PM,Monday
19BU018651,Traffic,Motor Vehicle,8/26/19 12:51,S Union St / Adams St,Phone,0,0,0,0,E,SouthEnd,44.47043825,-73.20903877,12:00 PM,Monday
19BU018652,Animal Problem,Animal,8/26/19 13:01,Cherry St,Phone,0,0,0,0,D,Downtown,44.4777178,-73.2106924,1:00 PM,Monday
19BU018653,Traffic,Motor Vehicle,8/26/19 13:20,N Champlain St / Monroe St,Phone,0,0,0,0,B,OldNorthEnd,44.48262636,-73.21574246,1:00 PM,Monday
19BU018654,Trespass,Other,8/26/19 13:22,Archibald St,Phone,0,0,0,0,B,OldNorthEnd,44.4891996,-73.20829669,1:00 PM,Monday
19BU018655,Welfare Check,Public Service,8/26/19 13:35,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.51688361,-73.25707259,1:00 PM,Monday
19BU018656,Retail Theft,Property,8/26/19 14:04,Main St,Phone,0,0,0,0,D,Downtown,44.47701736,-73.21652432,2:00 PM,Monday
19BU018657,Foot Patrol,Public Service,8/26/19 14:05,Church Street Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47736506,-73.2132053,2:00 PM,Monday
19BU018658,Sexual Assault,Assault,8/26/19 14:06,NA,In Person,0,0,1,1,C,UniversityHillSection,NA,NA,2:00 PM,Monday
19BU018659,Arrest on Warrant,Court Order,8/26/19 14:10,S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.47852746,-73.20900663,2:00 PM,Monday
19BU018660,Welfare Check,Public Service,8/26/19 14:17,Colchester Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48013829,-73.19371308,2:00 PM,Monday
19BU018661,Untimely Death,Public Service,8/26/19 14:32,N Champlain St,Phone,0,0,0,0,B,OldNorthEnd,44.48008904,-73.21646841,2:00 PM,Monday
19BU018662,Accident - LSA,Motor Vehicle,8/26/19 14:42,Maple St,Phone,0,0,0,0,D,Downtown,44.47514348,-73.21488267,2:00 PM,Monday
19BU018663,Ordinance Violation - Other,Quality of Life,8/26/19 14:44,Church St,Phone,0,0,0,1,D,Downtown,44.47869064,-73.2124634,2:00 PM,Monday
19BU018664,Suspicious Event,Public Service,8/26/19 14:45,Central Ave,In Person,0,0,0,0,NA,NA,44.458353,-73.22192026,2:00 PM,Monday
19BU018665,Mental Health Issue,Public Service,8/26/19 15:02,Pearl St,Phone,0,0,0,0,B,OldNorthEnd,44.47912686,-73.21154952,3:00 PM,Monday
19BU018666,Retail Theft,Property,8/26/19 15:06,Shelburne Rd,Phone,0,0,0,0,E,SouthEnd,44.44859312,-73.21202815,3:00 PM,Monday
19BU018667,Accident - Non-Investigated,Motor Vehicle,8/26/19 15:13,University Ter,Phone,0,0,0,0,E,SouthEnd,44.47447359,-73.19567545,3:00 PM,Monday
19BU018668,Suspicious Event,Public Service,8/26/19 15:34,North Champlain Street,Phone,0,0,0,0,NA,NA,44.48417988,-73.21603176,3:00 PM,Monday
19BU018669,Found/Lost Property,Public Service,8/26/19 15:35,Cherry St,Phone,0,0,0,0,D,Downtown,44.47993414,-73.21074786,3:00 PM,Monday
19BU018670,Accident - Non-Investigated,Motor Vehicle,8/26/19 15:57,Pearl St/Green St,Phone,0,0,0,0,C,UniversityHillSection,44.48157108,-73.20591023,3:00 PM,Monday
19BU018671,Disturbance,Quality of Life,8/26/19 16:00,N Champlain St/Manhattan Dr,Phone,0,0,0,0,B,OldNorthEnd,44.48876274,-73.21832201,4:00 PM,Monday
19BU018672,Accident - LSA,Motor Vehicle,8/26/19 16:07,Hoover St/Shelburne Rd,Phone,0,0,0,0,E,SouthEnd,44.46061994,-73.2067912,4:00 PM,Monday
19BU018673,Juvenile Problem,Public Service,8/26/19 16:53,NA,Phone,0,0,0,0,C,UniversityHillSection,NA,NA,4:00 PM,Monday
19BU018674,Assist – Motorist,Motor Vehicle,8/26/19 17:01,Main St,Phone,0,0,0,0,C,UniversityHillSection,44.47392529,-73.19657614,5:00 PM,Monday
19BU018675,Assist - Public,Public Service,8/26/19 17:35,Main St,Officer/Radio,0,0,0,0,C,UniversityHillSection,44.47552653,-73.19595454,5:00 PM,Monday
19BU018775,Accident - Property damage only,Motor Vehicle,8/26/19 17:50,Pine St/ Lakeside Ave,In Person,0,0,0,0,E,SouthEnd,44.46275751,-73.21472943,5:00 PM,Monday
19BU018676,Suicide - Attempted,Public Service,8/26/19 17:51,NA,Phone,0,0,0,0,D,Downtown,NA,NA,5:00 PM,Monday
19BU018677,Traffic,Motor Vehicle,8/26/19 17:58,Beltline/Manhattan Dr,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48677329,-73.21810556,5:00 PM,Monday
19BU018678,Mental Health Issue,Public Service,8/26/19 18:02,College St,Phone,0,0,0,0,D,Downtown,44.47703265,-73.20867486,6:00 PM,Monday
19BU018679,Suspicious Event,Public Service,8/26/19 18:02,Pearl St,Phone,0,0,0,0,B,OldNorthEnd,44.47878944,-73.2142863,6:00 PM,Monday
19BU018680,Foot Patrol,Public Service,8/26/19 18:12,Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47620742,-73.2142794,6:00 PM,Monday
19BU018681,Foot Patrol,Public Service,8/26/19 18:13,Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47964853,-73.21343475,6:00 PM,Monday
19BU018682,DLS,Motor Vehicle,8/26/19 18:32,Lafountain St/North St,Phone,0,0,0,0,B,OldNorthEnd,44.48468197,-73.21568052,6:00 PM,Monday
19BU018683,Ordinance Violation - Other,Quality of Life,8/26/19 18:34,Church St/Main St,Officer/Radio,0,0,0,0,D,Downtown,44.47729587,-73.21058674,6:00 PM,Monday
19BU018684,Foot Patrol,Public Service,8/26/19 18:39,Church Street Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47683737,-73.21090193,6:00 PM,Monday
19BU018685,Ordinance Violation - Other,Quality of Life,8/26/19 19:01,S Winooski Ave/Buell St,Phone,0,0,0,0,D,Downtown,44.48040756,-73.21009098,7:00 PM,Monday
19BU018686,Juvenile Problem,Public Service,8/26/19 19:03,NA,911,0,0,0,0,C,UniversityHillSection,NA,NA,7:00 PM,Monday
19BU018687,Ordinance Violation - Other,Quality of Life,8/26/19 19:10,S Winooski Ave/Buell St,Officer/Radio,0,0,0,0,D,Downtown,44.47745621,-73.21194324,7:00 PM,Monday
19BU018688,Foot Patrol,Public Service,8/26/19 19:12,Lakeview Cemetary,Officer/Radio,0,0,0,0,NA,NA,44.49106735,-73.2318957,7:00 PM,Monday
19BU018689,Traffic,Motor Vehicle,8/26/19 19:13,Riverside Ave,Phone,0,0,0,0,B,OldNorthEnd,44.4912499,-73.20835764,7:00 PM,Monday
19BU018690,TRO/FRO Service,Court Order,8/26/19 19:40,NA,Phone,0,0,1,0,D,Downtown,NA,NA,7:00 PM,Monday
19BU018691,Accident - Injury to person(s),Motor Vehicle,8/26/19 20:09,Main St/Summit St,Phone,0,0,0,0,C,UniversityHillSection,44.47434445,-73.20159631,8:00 PM,Monday
19BU018692,Trespass,Other,8/26/19 20:33,Church St,911,0,0,0,0,D,Downtown,44.48023096,-73.21215117,8:00 PM,Monday
19BU018693,Traffic,Motor Vehicle,8/26/19 20:46,North Ave/Ethan Allen Pkwy,Phone,0,0,0,0,A,NewNorthEnd,44.50219917,-73.23849416,8:00 PM,Monday
19BU018694,Traffic,Motor Vehicle,8/26/19 20:47,S Williard St/Howard St,Officer/Radio,0,0,0,0,NA,NA,44.46914485,-73.20594777,8:00 PM,Monday
19BU018695,Traffic,Motor Vehicle,8/26/19 20:56,S Union St/St Paul St,Officer/Radio,0,0,0,0,E,SouthEnd,44.46623015,-73.20572417,8:00 PM,Monday
19BU018696,Ordinance Violation - Other,Quality of Life,8/26/19 20:57,North St,Phone,0,0,0,0,B,OldNorthEnd,44.48436888,-73.21377248,8:00 PM,Monday
19BU018697,Traffic,Motor Vehicle,8/26/19 21:12,S Willard St / Howard St,Phone,0,0,0,0,E,SouthEnd,44.46773406,-73.20669839,9:00 PM,Monday
19BU018698,Assault - Aggravated,Assault,8/26/19 21:42,Church St,911,0,0,0,0,D,Downtown,44.47931855,-73.21133679,9:00 PM,Monday
19BU018699,Ordinance Violation - Other,Quality of Life,8/26/19 21:46,University Ter,Phone,0,0,0,0,E,SouthEnd,44.47579685,-73.19877144,9:00 PM,Monday
19BU018700,Traffic,Motor Vehicle,8/26/19 21:52,Pearl St/Hungerford Ter,Officer/Radio,0,0,0,0,C,UniversityHillSection,44.47874186,-73.20648997,9:00 PM,Monday
19BU018701,Traffic,Motor Vehicle,8/26/19 22:22,I 89 NB/Exit 14,Phone,0,0,0,0,NA,NA,44.46759436,-73.18277912,10:00 PM,Monday
19BU018702,Ordinance Violation - Other,Quality of Life,8/26/19 22:23,S Willard St,Phone,0,0,0,0,C,UniversityHillSection,44.47897216,-73.20417979,10:00 PM,Monday
19BU018703,Accident - Property damage only,Motor Vehicle,8/26/19 22:33,Northgate Rd,Phone,0,0,1,1,A,NewNorthEnd,44.52034889,-73.26700016,10:00 PM,Monday
19BU018704,Traffic,Motor Vehicle,8/26/19 22:40,I 189 WB/I 89,Officer/Radio,0,0,0,0,NA,NA,44.45018767,-73.2016431,10:00 PM,Monday
19BU018705,Traffic,Motor Vehicle,8/26/19 23:03,I 89 NB/Exit 14,Phone,0,0,0,0,NA,NA,44.47075649,-73.18392672,11:00 PM,Monday
19BU018706,Domestic Disturbance,Domestic,8/26/19 23:38,NA,Phone,0,0,1,0,D,Downtown,NA,NA,11:00 PM,Monday
19BU018707,Traffic,Motor Vehicle,8/27/19 0:01,Shelburne Rd/Queen City Park Rd,Officer/Radio,0,0,0,0,,,44.44445653,-73.20907593,12:00 AM,Tuesday
19BU018708,Suspicious Event,Public Service,8/27/19 0:46,Pine St,Phone,0,0,0,0,E,SouthEnd,44.46181486,-73.21631642,12:00 AM,Tuesday
19BU018709,Welfare Check,Public Service,8/27/19 1:13,Archibald St,Phone,0,0,0,0,B,OldNorthEnd,44.48737387,-73.20965569,1:00 AM,Tuesday
19BU018710,Traffic,Motor Vehicle,8/27/19 1:51,i89/,Phone,0,0,0,0,NA,NA,44.47111581,-73.18613031,1:00 AM,Tuesday
19BU018711,Suspicious Event,Public Service,8/27/19 2:04,Peru St/Murray St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48085798,-73.21575114,2:00 AM,Tuesday
19BU018712,Welfare Check,Public Service,8/27/19 3:12,Isham St,Phone,0,0,0,0,C,UniversityHillSection,44.48143714,-73.20666046,3:00 AM,Tuesday
19BU018713,Juvenile Problem,Public Service,8/27/19 4:04,NA,911,0,0,0,0,A,NewNorthEnd,NA,NA,4:00 AM,Tuesday
19BU018714,Welfare Check,Public Service,8/27/19 5:13,Cumberland Rd,Phone,0,0,0,0,A,NewNorthEnd,44.50841811,-73.26483331,5:00 AM,Tuesday
19BU018715,Accident - Injury to person(s),Motor Vehicle,8/27/19 6:02,Main St/East Ave,Phone,0,0,0,0,C,UniversityHillSection,44.47166746,-73.19218918,6:00 AM,Tuesday
19BU018716,Untimely Death,Public Service,8/27/19 7:05,Ledgemere St,Phone,0,0,0,0,NA,NA,44.46439906,-73.20909887,7:00 AM,Tuesday
19BU018719,Assist – Motorist,Motor Vehicle,8/27/19 8:37,Main St/S Prospect St,Phone,0,0,0,0,C,UniversityHillSection,44.47573045,-73.20130767,8:00 AM,Tuesday
19BU018720,Foot Patrol,Public Service,8/27/19 8:46,Maple St / Summit St,Officer/Radio,0,0,0,0,E,SouthEnd,44.47398762,-73.20297993,8:00 AM,Tuesday
19BU018721,Background Investigation,Administrative,8/27/19 9:09,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.4825703,-73.22164841,9:00 AM,Tuesday
19BU018724,Arrest on Warrant,Court Order,8/27/19 10:22,Greene St,Officer/Radio,0,0,0,0,C,UniversityHillSection,44.4827472,-73.20692215,10:00 AM,Tuesday
19BU018725,Found/Lost Property,Public Service,8/27/19 10:23,S Willard St,Phone,0,0,0,0,C,UniversityHillSection,44.4776245,-73.20635878,10:00 AM,Tuesday
19BU018726,Noise,Quality of Life,8/27/19 10:42,Lawson Lane,Phone,0,0,0,0,D,Downtown,44.47691366,-73.21645847,10:00 AM,Tuesday
19BU018727,Accident - Property damage only,Motor Vehicle,8/27/19 10:46,Bank St,Phone,0,0,0,0,D,Downtown,44.47622943,-73.21562424,10:00 AM,Tuesday
19BU018728,Ordinance Violation - Other,Quality of Life,8/27/19 10:59,Battery Park,Phone,0,0,0,0,B,OldNorthEnd,44.479552,-73.22029412,10:00 AM,Tuesday
19BU018729,Assist - Agency,Assist,8/27/19 11:00,Pearl St,Phone,0,0,0,0,C,UniversityHillSection,44.47968231,-73.20634826,11:00 AM,Tuesday
19BU018730,Ordinance Violation - Other,Quality of Life,8/27/19 11:11,Church St,Phone,0,0,0,0,D,Downtown,44.47812105,-73.21385466,11:00 AM,Tuesday
19BU018731,Foot Patrol,Public Service,8/27/19 11:36,Rock Point Rd,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.49558482,-73.23863821,11:00 AM,Tuesday
19BU018732,Assist - Agency,Assist,8/27/19 11:37,Ethan Allen Pkwy,911,0,0,0,0,A,NewNorthEnd,44.51436835,-73.24279753,11:00 AM,Tuesday
19BU018733,SRO Activity,Public Service,8/27/19 11:59,St Peter St,Officer/Radio,0,0,0,0,NA,NA,44.49675673,-73.18838438,11:00 AM,Tuesday
19BU018734,Found/Lost Property,Public Service,8/27/19 12:07,North Ave/Gosse Ct,Phone,0,0,0,0,A,NewNorthEnd,44.51253491,-73.24903169,12:00 PM,Tuesday
19BU018735,Trespass,Other,8/27/19 12:20,St Paul St,Phone,0,0,0,0,D,Downtown,44.4789129,-73.21614617,12:00 PM,Tuesday
19BU018736,Found/Lost Property,Public Service,8/27/19 12:36,Rock Point Rd,In Person,0,0,0,0,A,NewNorthEnd,44.49567491,-73.23697532,12:00 PM,Tuesday
19BU018737,Animal Problem,Animal,8/27/19 12:41,Lafountain St,Phone,0,0,0,0,,,44.49605653,-73.18384773,12:00 PM,Tuesday
19BU018738,SRO Activity,Public Service,8/27/19 12:42,North Ave,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.51500115,-73.24955978,12:00 PM,Tuesday
19BU018739,Welfare Check,Public Service,8/27/19 13:17,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48230838,-73.22012369,1:00 PM,Tuesday
19BU018740,Community Outreach,Public Service,8/27/19 13:21,North Ave,Phone,0,0,1,0,B,OldNorthEnd,44.48304805,-73.22265849,1:00 PM,Tuesday
19BU018742,Accident - Non-Investigated,Motor Vehicle,8/27/19 13:45,S Prospect St/College St,Phone,0,0,0,0,C,UniversityHillSection,44.478134,-73.19909439,1:00 PM,Tuesday
19BU018744,Suspicious Event,Public Service,8/27/19 14:10,North St/Elmwood Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48651731,-73.21566834,2:00 PM,Tuesday
19BU018745,Foot Patrol,Public Service,8/27/19 14:18,Church Street Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47981075,-73.21263758,2:00 PM,Tuesday
19BU018747,Foot Patrol,Public Service,8/27/19 14:28,Brookes Ave/N Prospect St,Officer/Radio,0,0,0,0,C,UniversityHillSection,44.48215841,-73.20117695,2:00 PM,Tuesday
19BU018748,Suspicious Event,Public Service,8/27/19 14:44,Cathedral Sq,Phone,0,0,0,0,D,Downtown,44.48143569,-73.2185651,2:00 PM,Tuesday
19BU018749,Community Outreach,Public Service,8/27/19 14:50,Archibald St/Walnut St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48955067,-73.21486088,2:00 PM,Tuesday
19BU018750,Mental Health Issue,Public Service,8/27/19 14:52,S Winooski Ave,911,1,0,0,0,D,Downtown,44.47314564,-73.20966364,2:00 PM,Tuesday
19BU018751,Drugs - Possession,Drugs,8/27/19 14:59,North Ave/Northgate Rd,Phone,0,1,0,0,A,NewNorthEnd,44.51953295,-73.26420919,2:00 PM,Tuesday
19BU018752,Accident - Property damage only,Motor Vehicle,8/27/19 15:11,Main St,Phone,0,0,0,0,NA,NA,44.47452706,-73.1914171,3:00 PM,Tuesday
19BU018753,Accident - Property damage only,Motor Vehicle,8/27/19 15:14,Colchester Ave,Phone,0,0,0,0,C,UniversityHillSection,44.47799535,-73.19404144,3:00 PM,Tuesday
19BU018754,Found/Lost Property,Public Service,8/27/19 15:15,North Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48046577,-73.22077585,3:00 PM,Tuesday
19BU018755,SRO Activity,Public Service,8/27/19 15:21,Main St,Phone,0,0,0,0,E,SouthEnd,44.47421251,-73.20966636,3:00 PM,Tuesday
19BU018756,Traffic,Motor Vehicle,8/27/19 15:36,N Winooski Ave/Grant St,Phone,0,0,0,0,C,UniversityHillSection,44.48417104,-73.20985319,3:00 PM,Tuesday
19BU018757,Threats/Harassment,Other,8/27/19 15:37,Bright St,Phone,0,0,0,0,B,OldNorthEnd,44.49070448,-73.20736349,3:00 PM,Tuesday
19BU018758,Mental Health Issue,Public Service,8/27/19 16:21,Pine St,Phone,0,0,0,0,E,SouthEnd,44.45974487,-73.21319707,4:00 PM,Tuesday
19BU018759,Retail Theft,Property,8/27/19 16:38,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.50737724,-73.24564409,4:00 PM,Tuesday
19BU018760,Vandalism,Property,8/27/19 16:41,S Winooski Ave / Maple St,Phone,0,0,0,0,D,Downtown,44.47182551,-73.21252074,4:00 PM,Tuesday
19BU018761,Welfare Check,Public Service,8/27/19 16:41,S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.48107807,-73.20976417,4:00 PM,Tuesday
19BU018762,Motor Vehicle Complaint,Motor Vehicle,8/27/19 16:57,Main St/St Paul St,Phone,0,0,0,0,D,Downtown,44.47528941,-73.21473536,4:00 PM,Tuesday
19BU018763,Suspicious Event,Public Service,8/27/19 17:10,Pearl St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.47923277,-73.21491699,5:00 PM,Tuesday
19BU018764,Larceny - from Motor Vehicle,Property,8/27/19 17:17,Pine St,911,0,0,0,0,E,SouthEnd,44.47155356,-73.21551845,5:00 PM,Tuesday
19BU018765,Animal Problem,Animal,8/27/19 17:38,Blodgett St,Phone,0,0,0,0,B,OldNorthEnd,44.48524219,-73.2196345,5:00 PM,Tuesday
19BU018766,Assist - Public,Public Service,8/27/19 17:39,Pitkin St,Phone,0,0,0,0,B,OldNorthEnd,44.48428271,-73.21960647,5:00 PM,Tuesday
19BU018767,Foot Patrol,Public Service,8/27/19 17:46,Marketplace,Phone,0,0,0,0,D,Downtown,44.47912567,-73.21420354,5:00 PM,Tuesday
19BU018769,Assist - Public,Public Service,8/27/19 18:25,Intervale Ave,In Person,0,0,1,0,B,OldNorthEnd,44.48656251,-73.21037488,6:00 PM,Tuesday
19BU018770,Assist - Public,Public Service,8/27/19 18:29,Main St/University Hgts,Phone,0,0,0,0,C,UniversityHillSection,44.47595801,-73.1933008,6:00 PM,Tuesday
19BU018771,Assist - Public,Public Service,8/27/19 18:51,North Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48212079,-73.22070946,6:00 PM,Tuesday
19BU018772,Suspicious Event,Public Service,8/27/19 19:00,Leddy Park,Phone,0,0,0,0,A,NewNorthEnd,44.5055929,-73.24982272,7:00 PM,Tuesday
19BU018773,Accident - Non-Investigated,Motor Vehicle,8/27/19 19:26,Center St,Phone,0,0,0,0,D,Downtown,44.47874614,-73.21348294,7:00 PM,Tuesday
19BU018774,Parking,Motor Vehicle,8/27/19 19:33,Colchester Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48236704,-73.18743161,7:00 PM,Tuesday
19BU018776,Drugs,Drugs,8/27/19 19:45,Battery St,Phone,0,1,0,0,D,Downtown,44.47813901,-73.21970339,7:00 PM,Tuesday
19BU018777,Juvenile Problem,Public Service,8/27/19 20:28,NA,Phone,0,0,0,0,A,NewNorthEnd,NA,NA,8:00 PM,Tuesday
19BU018778,Alarm,Public Service,8/27/19 20:33,Pine St,Phone,0,0,0,0,D,Downtown,44.47633382,-73.21650389,8:00 PM,Tuesday
19BU018779,Suspicious Event,Public Service,8/27/19 21:03,Pine St,Phone,0,0,0,0,E,SouthEnd,44.46188662,-73.21658611,9:00 PM,Tuesday
19BU018780,Assist - Agency,Assist,8/27/19 21:04,Leddy Beach,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.50302833,-73.2518524,9:00 PM,Tuesday
19BU018782,Domestic Assault - Misd,Domestic,8/27/19 21:14,NA,911,0,0,1,0,C,UniversityHillSection,NA,NA,9:00 PM,Tuesday
19BU018783,Noise,Quality of Life,8/27/19 21:30,School St,Phone,0,0,0,0,C,UniversityHillSection,44.4835299,-73.20618284,9:00 PM,Tuesday
19BU018784,Alarm,Public Service,8/27/19 22:01,Church St,Phone,0,0,0,0,D,Downtown,44.4787433,-73.21356371,10:00 PM,Tuesday
19BU018785,Alarm,Public Service,8/27/19 22:46,N Prospect St,Phone,0,0,0,0,C,UniversityHillSection,44.48600705,-73.19949029,10:00 PM,Tuesday
19BU018786,Assist - Agency,Assist,8/27/19 23:40,Colchester Ave,Phone,0,0,0,0,C,UniversityHillSection,44.47838738,-73.19611267,11:00 PM,Tuesday
19BU018787,Noise,Quality of Life,8/27/19 23:49,College St,Phone,0,0,0,0,C,UniversityHillSection,44.47918086,-73.20318796,11:00 PM,Tuesday
19BU018788,Threats/Harassment,Other,8/28/19 0:00,Pearl St,911,0,0,0,0,D,Downtown,44.47905192,-73.21289753,12:00 AM,Wednesday
19BU018789,Mental Health Issue,Public Service,8/28/19 0:51,North St,911,0,0,0,0,B,OldNorthEnd,44.48383346,-73.21659127,12:00 AM,Wednesday
19BU018790,Traffic,Motor Vehicle,8/28/19 1:11,Pearl St/Elmwood Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48118757,-73.21410848,1:00 AM,Wednesday
19BU018791,Disturbance,Quality of Life,8/28/19 2:10,Church St/Main St,Phone,0,0,0,1,D,Downtown,44.47727812,-73.21371309,2:00 AM,Wednesday
19BU018792,Welfare Check,Public Service,8/28/19 2:14,N Winooski Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48280421,-73.21298946,2:00 AM,Wednesday
19BU018793,Welfare Check,Public Service,8/28/19 3:30,S Willard St,Phone,0,0,0,0,C,UniversityHillSection,44.47920726,-73.2064627,3:00 AM,Wednesday
19BU018794,Vandalism,Property,8/28/19 3:46,S Winoooski Ave,Phone,0,0,0,0,D,Downtown,44.47743499,-73.21271974,3:00 AM,Wednesday
19BU018795,Domestic Disturbance,Domestic,8/28/19 4:12,NA,Phone,0,0,1,0,B,OldNorthEnd,NA,NA,4:00 AM,Wednesday
19BU018796,Assist - Agency,Assist,8/28/19 4:36,Airport Dr,Phone,0,0,0,0,Airport,,44.46718122,-73.15291583,4:00 AM,Wednesday
19BU018797,Found/Lost Property,Public Service,8/28/19 8:07,S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.48054597,-73.20979529,8:00 AM,Wednesday
19BU018798,Vandalism,Property,8/28/19 8:07,Main St,Phone,0,0,0,0,D,Downtown,44.47652886,-73.2188324,8:00 AM,Wednesday
19BU018799,Welfare Check,Public Service,8/28/19 8:32,North Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48104573,-73.22153891,8:00 AM,Wednesday
19BU018801,Foot Patrol,Public Service,8/28/19 8:58,Maple St/Summit St,Officer/Radio,0,0,0,0,E,SouthEnd,44.4755734,-73.20225026,8:00 AM,Wednesday
19BU018800,Foot Patrol,Public Service,8/28/19 9:17,North Ave,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.51141075,-73.24808527,9:00 AM,Wednesday
19BU018802,Traffic,Motor Vehicle,8/28/19 9:38,Lake St / College St,Phone,0,0,0,0,D,Downtown,44.47501353,-73.21970874,9:00 AM,Wednesday
19BU018803,Suspicious Event,Public Service,8/28/19 9:42,Pearl St / Battery St,Phone,0,0,0,0,D,Downtown,44.48120253,-73.2191438,9:00 AM,Wednesday
19BU018804,Assist - Agency,Assist,8/28/19 9:43,Colchester Ave,Phone,0,0,0,0,C,UniversityHillSection,44.482037,-73.19407015,9:00 AM,Wednesday
